generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_raw_reward
1,0.10053891618700475,-0.0019298486293420614,-2.681551711625711,-0.00411997118513295
2,0.11158231054996288,-0.001868583216822557,-0.47636634149188256,-0.0654201057823907
3,0.11017953224954204,-0.0013635042882981078,-0.650225569425915,-0.06529271250312724
4,0.11213500850347288,-0.0008557807431953653,-0.47988295540031095,-0.011014219725408322
5,0.10977229222833929,-0.0005514966898572852,-0.8496527374056074,-0.010539853180874515
6,0.12421671779803231,-0.0014947315636564718,-1.3106976283606815,-0.002527113813806648
7,0.11726316892373742,-5.038945355372874e-05,-0.982519379696637,-0.0025465475363701294
8,0.11520047934475137,-0.0012282666421670574,-0.7669532197500452,-0.0025405841425370445
9,0.11709740159932941,-0.0009004084570060223,-0.7345431056561901,-0.004525950524746489
10,0.12105610315826663,-0.0009011200212202042,-0.8297688037190178,-0.0011602073617747906
11,0.11740317748975185,-0.0006639367374525673,-1.0138745369539068,-0.0011643369934717844
12,0.11641673095562287,-0.001048830797775812,-0.6232555842625978,-0.0033086150578504224
13,0.11521765275498567,-0.000707834765306496,-1.4484986049484354,-0.000707834765306496
14,0.11429469893326216,-0.0008305163373656321,-1.5068488990352447,-0.0008381993269337619
15,0.11053877394307779,-0.0005367411270228552,-11.208392532511631,-0.0005367411270228552
16,0.12164138718171984,-5.843466078232793e-05,-0.6585008621009029,-0.011970528063789515
17,0.11712591909514103,-1.565448508427684e-05,-0.9917001542291445,-0.011589821657511518
18,0.11449638469888701,-8.13078606213845e-06,-0.9329070802172081,-0.011209181710194997
19,0.11426582282111819,-7.207599981176753e-06,-1.3097681384340791,-0.011199318045736675
20,0.11336253336751398,-5.55735051532679e-06,-0.9446975068580119,-0.002533056003275852
21,0.1144174134977804,-2.8055321456966062e-05,-1.0753018605316602,-0.003406668540733056
22,0.11330288833247595,-5.403107365274389e-06,-0.9360095415191378,-0.0034193882519245973
23,0.11688143554163201,-0.00037620446513539205,-1.3352849256175454,-0.0006671557419752499
24,0.11610492176606477,-5.825583730072306e-05,-0.8997152471492481,-0.000848491200790597
25,0.11752456743552277,-5.8830002122658065e-05,-1.121141901743138,-0.0035681439378536634
26,0.11551309086746761,-5.8219553841445e-05,-1.5301366857379919,-0.0008287743825894957
27,0.11972207634330423,-5.878482116350426e-05,-0.9881289832506299,-0.001124175516713889
28,0.1150318476360754,-5.884018234128326e-05,-1.265989107502453,-0.0006673699192396661
29,0.11885497417919669,-5.90104795479558e-05,-1.4202788259611419,-0.020648869609871362
30,0.1153879699009239,-5.8192280597151554e-05,-0.6530461895059428,-0.020536170928451242
31,0.11531357644704927,-5.83050102331102e-05,-1.7798733417556845,-0.0038072469644228396
32,0.1145703523228575,-5.689193546588142e-05,-0.8301814086447397,-0.020645562465697032
33,0.11432708357035315,-5.8273203133475456e-05,-1.3535120883141365,-0.0011554616411564617
34,0.11276971834890279,-5.912802195267748e-05,-1.080747681396109,-0.000422246788406758
35,0.11189557095419618,-5.805940416744702e-05,-0.9277774681439588,-0.0011671726036333828
36,0.1113822677832675,-5.80072623361568e-05,-0.7966069693608339,-0.0010957871906446194
37,0.1102176573252492,-5.799405159922319e-05,-0.7212551519573026,-0.0012511353721735429
38,0.11565896956350268,-5.794488166810989e-05,-1.2837924257089424,-0.010124899056161601
39,0.11329502273957762,-5.697911050620904e-05,-1.12315600787731,-0.010053887940361037
40,0.11290945158190312,-5.728688115825771e-05,-1.2946674279624344,-0.010182104999154812
41,0.11225077722217383,-5.804657800243778e-05,-0.7801652580290056,-0.010191764951277932
42,0.12022255706331292,-5.813546328870215e-05,-1.2176076549640509,-0.0022177876472734832
43,0.11118470854789837,-5.6226433303045666e-05,-7.574844960716428,-0.000670888521365521
44,0.12367777232290533,-5.69926892767646e-05,-1.7266038796915575,-0.11235277339585781
45,0.11747149027142983,-5.7753952913352095e-05,-1.4386931686166318,-0.11242784227646523
46,0.1226027694603673,-2.6723670713585706e-05,-0.9637881445377845,-0.0018856826038517092
47,0.11933880702348482,-5.77304786224699e-05,-1.9790710461503187,-0.00205075804503126
48,0.11784236130011765,-0.00019039870153597877,-1.3741565454378302,-0.0008528327647688752
49,0.1182934456485513,-0.00020302518133636516,-1.812240119043878,-0.031121252333674305
50,0.1145578990856629,-0.00020063131143550575,-11.91065919552331,-0.0008760406627243896
51,0.11244162994863198,-0.00020037227990049133,-2.011135105347892,-0.00087415726893071
52,0.11137219462148713,-0.00020552317447031227,-1.0539495699070471,-0.0008865175549851001
53,0.1187956521191082,-0.00010332341806095749,-0.977620319917643,-0.011562968671123575
54,0.11590599005668395,-5.142574147181532e-05,-1.03856970044816,-0.0059137587167177935
55,0.11543838697167981,-0.0005262129266139394,-1.6463184866459546,-0.005682888542320045
56,0.11570531785618772,-0.001495421157048246,-1.9004675174998076,-0.005978807382021648
57,0.11605928406259773,-0.0020769618939856845,-1.6208758114198363,-0.019149565831631868
58,0.11556530629981016,-0.0011470523770399307,-1.6982391307542515,-0.004727006460047057
59,0.11506420754542827,-0.000932997922409734,-1.0661259088982118,-0.00481035111242571
60,0.12392928855223202,-0.0011031305929630386,-2.134867260857083,-0.010896619165272112
61,0.1224218370628202,-0.0011470523770399307,-2.4430963600115256,-0.010938557614878885
62,0.1159121684097597,-0.0007187265499344404,-14.16738019931862,-0.010376697155844026
63,0.11556491947112446,-0.0016486360668801943,-1.4292803727911831,-0.011562420120517898
64,0.11557813415428168,-0.0011088295048178227,-1.6982595259469833,-0.01810860723336532
65,0.12314826739766821,-0.0016486360668801943,-1.6728366808194104,-0.04095181062718271
66,0.12127538725398601,-0.001195871927583061,-2.6505646508339202,-0.03664340978659763
67,0.11830530785166588,-0.0036960764615416664,-1.7080761712319046,-0.04348198985680954
68,0.11714993167031139,-0.0015746419530764087,-1.6200743343964377,-0.036359461566918064
69,0.11714145099777196,-0.001534273105164609,-1.6124935279023576,-0.001534273105164609
70,0.11549939111889325,-0.0011947238084325255,-1.3602613338157843,-0.0027147733161206823
71,0.11490571149601018,-0.0015746419530764087,-1.1748587548959173,-0.003987280310596496
72,0.11471104931409626,-0.001449614418018579,-1.6899239108247328,-0.004027715679906572
73,0.11930558648739098,-0.0012110133987248272,-1.4192131134928752,-0.05747129977609108
74,0.11623994928832743,-0.0017538619944760044,-1.7600825041033392,-0.05883336055743128
75,0.12076440579646314,-0.0011953454303784393,-1.4406721389759767,-0.011914375027939326
76,0.11592937527501046,-0.0007390958867984052,-1.1274585389764453,-0.019073476290858968
77,0.11886267249564708,-0.002685765649944171,-1.1807161552778742,-0.003831081067231823
78,0.11626993215473183,-0.0027375499538921503,-1.2628580531314824,-0.004481545134900557
79,0.11685749247503885,-0.0011025353311056364,-1.1033475098239365,-0.0011025353311056364
80,0.11532851419707728,-0.0008408344584199619,-1.491004773100728,-0.005141193235986006
81,0.1198188792198976,-0.0010214493146057115,-0.798983380676736,-0.002857725999899254
82,0.11905788802866121,-0.0005470918697131805,-1.1135152914617275,-0.001824888501520704
83,0.11862271000006047,-0.00048054108865295723,-1.5215432089317722,-0.0016679618500499282
84,0.11863676008700456,-0.0005132154363732817,-1.808932772262227,-0.0017443756338599028
85,0.11781312582736576,-0.00034075325151787804,-1.2459572151264673,-0.01914138009937929
86,0.11655590892506407,-0.0007774562919002089,-1.2339612985794608,-0.0007774562919002089
87,0.115156285749532,-0.00038539086255039124,-1.019440895368242,-0.00038539086255039124
88,0.12073507468887712,-0.00031613095965544145,-1.6374052085044457,-0.004416935501744863
89,0.12102955178612954,-0.0004096084554183712,-1.1627070773556099,-0.004653140574954458
90,0.11963367033180684,-0.0007428986839534962,-1.6714817161112265,-0.005458152091848646
91,0.118679711944669,-0.0003430397667059164,-1.0460596572848173,-0.004394744626766619
92,0.11739490264257987,-0.0003873814522207256,-1.019036702955633,-0.00044411444418380596
93,0.11598108634068152,-0.0005502385648404574,-1.0294619617057497,-0.0005805042760889461
94,0.11421396291365889,-0.00031425302427944175,-1.418412329679339,-0.00048384518990042335
95,0.1130147848441178,-0.0008222619226478486,-0.964197587453138,-0.0008240574423222784
96,0.11620346278875664,-0.00020700726731861046,-1.032978024315846,-0.010858319051983189
97,0.1153642217040751,-0.00021503684840869333,-1.72753240237792,-0.010519906199292649
98,0.11697368664653582,-0.00020036565098647142,-1.3920797229593844,-0.007800970900222357
99,0.11530462629362578,-0.00020778178385713334,-1.3047683705192838,-0.004810171159167992
100,0.11486612667660853,-5.659096662615341e-05,-1.2663052225237774,-0.00037248258384259416
